"Date","variable","value"
"2020-09-02","SPY",353.603485
"2020-09-03","SPY",341.434479
"2020-09-04","SPY",338.646729
"2020-09-05","SPY",338.646729
"2020-09-06","SPY",338.646729
"2020-09-07","SPY",338.646729
"2020-09-08","SPY",329.393921
"2020-09-09","SPY",335.89859
"2020-09-10","SPY",330.066162
"2020-09-11","SPY",330.234192
"2020-09-12","SPY",330.234192
"2020-09-13","SPY",330.234192
"2020-09-14","SPY",334.583801
"2020-09-15","SPY",336.274261
"2020-09-16","SPY",334.939697
"2020-09-17","SPY",331.993835
"2020-09-18","SPY",328.171692
"2020-09-19","SPY",328.171692
"2020-09-20","SPY",328.171692
"2020-09-21","SPY",324.519287
"2020-09-22","SPY",327.82431
"2020-09-23","SPY",320.221741
"2020-09-24","SPY",321.075287
"2020-09-25","SPY",326.266083
"2020-09-26","SPY",326.266083
"2020-09-27","SPY",326.266083
"2020-09-28","SPY",331.685181
"2020-09-29","SPY",329.878784
"2020-09-30","SPY",332.379944
"2020-10-01","SPY",334.513794
"2020-10-02","SPY",331.337799
"2020-10-03","SPY",331.337799
"2020-10-04","SPY",331.337799
"2020-10-05","SPY",337.213409
"2020-10-06","SPY",332.419617
"2020-10-07","SPY",338.205933
"2020-10-08","SPY",341.203278
"2020-10-09","SPY",344.250275
"2020-10-10","SPY",344.250275
"2020-10-11","SPY",344.250275
"2020-10-12","SPY",349.788452
"2020-10-13","SPY",347.505707
"2020-10-14","SPY",345.322174
"2020-10-15","SPY",344.895416
"2020-10-16","SPY",344.686981
"2020-10-17","SPY",344.686981
"2020-10-18","SPY",344.686981
"2020-10-19","SPY",339.446564
"2020-10-20","SPY",340.806305
"2020-10-21","SPY",340.161163
"2020-10-22","SPY",342.027069
"2020-10-23","SPY",343.188293
"2020-10-24","SPY",343.188293
"2020-10-25","SPY",343.188293
"2020-10-26","SPY",336.846222
"2020-10-27","SPY",335.684937
"2020-10-28","SPY",324.211609
"2020-10-29","SPY",327.506714
"2020-10-30","SPY",324.092499
"2020-10-31","SPY",324.092499
"2020-11-01","SPY",324.092499
"2020-11-02","SPY",327.725098
"2020-11-03","SPY",333.511383
"2020-11-04","SPY",340.965088
"2020-11-05","SPY",347.614868
"2020-11-06","SPY",347.535461
"2020-11-07","SPY",347.535461
"2020-11-08","SPY",347.535461
"2020-11-09","SPY",351.902496
"2020-11-10","SPY",351.386383
"2020-11-11","SPY",353.996674
"2020-11-12","SPY",350.562592
"2020-11-13","SPY",355.415955
"2020-11-14","SPY",355.415955
"2020-11-15","SPY",355.415955
"2020-11-16","SPY",359.852478
"2020-11-17","SPY",357.917053
"2020-11-18","SPY",353.609589
"2020-11-19","SPY",355.098358
"2020-11-20","SPY",352.666718
"2020-11-21","SPY",352.666718
"2020-11-22","SPY",352.666718
"2020-11-23","SPY",354.780731
"2020-11-24","SPY",360.497559
"2020-11-25","SPY",359.941772
"2020-11-26","SPY",359.941772
"2020-11-27","SPY",360.944214
"2020-11-28","SPY",360.944214
"2020-11-29","SPY",360.944214
"2020-11-30","SPY",359.346283
"2020-12-01","SPY",363.276581
"2020-12-02","SPY",364.040833
"2020-12-03","SPY",363.941589
"2020-12-04","SPY",367.077881
"2020-12-05","SPY",367.077881
"2020-12-06","SPY",367.077881
"2020-12-07","SPY",366.323578
"2020-12-08","SPY",367.395508
"2020-12-09","SPY",364.100372
"2020-12-10","SPY",363.981262
"2020-12-11","SPY",363.554474
"2020-12-12","SPY",363.554474
"2020-12-13","SPY",363.554474
"2020-12-14","SPY",361.926788
"2020-12-15","SPY",366.819824
"2020-12-16","SPY",367.395508
"2020-12-17","SPY",369.449982
"2020-12-18","SPY",367.974792
"2020-12-19","SPY",367.974792
"2020-12-20","SPY",367.974792
"2020-12-21","SPY",366.659088
"2020-12-22","SPY",366.041107
"2020-12-23","SPY",366.370056
"2020-12-24","SPY",367.79538
"2020-12-25","SPY",367.79538
"2020-12-26","SPY",367.79538
"2020-12-27","SPY",367.79538
"2020-12-28","SPY",370.955048
"2020-12-29","SPY",370.247345
"2020-12-30","SPY",370.775604
"2020-12-31","SPY",372.659454
"2021-01-01","SPY",372.659454
"2021-01-02","SPY",372.659454
"2021-01-03","SPY",372.659454
"2021-01-04","SPY",367.58609
"2021-01-05","SPY",370.117767
"2021-01-06","SPY",372.330505
"2021-01-07","SPY",377.862427
"2021-01-08","SPY",380.015381
"2021-01-09","SPY",380.015381
"2021-01-10","SPY",380.015381
"2021-01-11","SPY",377.453766
"2021-01-12","SPY",377.533478
"2021-01-13","SPY",378.550171
"2021-01-14","SPY",377.224487
"2021-01-15","SPY",374.473511
"2021-01-16","SPY",374.473511
"2021-01-17","SPY",374.473511
"2021-01-18","SPY",374.473511
"2021-01-19","SPY",377.413879
"2021-01-20","SPY",382.63678
"2021-01-21","SPY",382.985626
"2021-01-22","SPY",381.630066
"2021-01-23","SPY",381.630066
"2021-01-24","SPY",381.630066
"2021-01-25","SPY",383.135162
"2021-01-26","SPY",382.537109
"2021-01-27","SPY",373.187714
"2021-01-28","SPY",376.397217
"2021-01-29","SPY",368.861908
"2021-01-30","SPY",368.861908
"2021-01-31","SPY",368.861908
"2021-02-01","SPY",375.001801
"2021-02-02","SPY",380.304413
"2021-02-03","SPY",380.603424
"2021-02-04","SPY",384.92926
"2021-02-05","SPY",386.444305
"2021-02-06","SPY",386.444305
"2021-02-07","SPY",386.444305
"2021-02-08","SPY",389.235168
"2021-02-09","SPY",388.976013
"2021-02-10","SPY",388.806549
"2021-02-11","SPY",389.434509
"2021-02-12","SPY",391.358215
"2021-02-13","SPY",391.358215
"2021-02-14","SPY",391.358215
"2021-02-15","SPY",391.358215
"2021-02-16","SPY",391.019318
"2021-02-17","SPY",391.109039
"2021-02-18","SPY",389.444489
"2021-02-19","SPY",388.756714
"2021-02-20","SPY",388.756714
"2021-02-21","SPY",388.756714
"2021-02-22","SPY",385.76651
"2021-02-23","SPY",386.234985
"2021-02-24","SPY",390.491028
"2021-02-25","SPY",381.081848
"2021-02-26","SPY",379.118286
"2021-02-27","SPY",379.118286
"2021-02-28","SPY",379.118286
"2021-03-01","SPY",388.308197
"2021-03-02","SPY",385.278137
"2021-03-03","SPY",380.174835
"2021-03-04","SPY",375.470245
"2021-03-05","SPY",382.377625
"2021-03-06","SPY",382.377625
"2021-03-07","SPY",382.377625
"2021-03-08","SPY",380.473846
"2021-03-09","SPY",385.906067
"2021-03-10","SPY",388.308197
"2021-03-11","SPY",392.2453
"2021-03-12","SPY",392.77356
"2021-03-13","SPY",392.77356
"2021-03-14","SPY",392.77356
"2021-03-15","SPY",395.115906
"2021-03-16","SPY",394.617523
"2021-03-17","SPY",395.963135
"2021-03-18","SPY",390.201996
"2021-03-19","SPY",389.480011
"2021-03-20","SPY",389.480011
"2021-03-21","SPY",389.480011
"2021-03-22","SPY",392.589996
"2021-03-23","SPY",389.5
"2021-03-24","SPY",387.519989
"2021-03-25","SPY",389.700012
"2021-03-26","SPY",395.980011
"2021-03-27","SPY",395.980011
"2021-03-28","SPY",395.980011
"2021-03-29","SPY",395.779999
"2021-03-30","SPY",394.730011
"2021-03-31","SPY",396.329987
"2021-04-01","SPY",400.609985
"2021-04-02","SPY",400.609985
